id,gender,citizenship,region,province,city_municipality,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,total_cash_inflow,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank
8185,Male,Filipino,Region XI – Davao Region,Davao del Sur,Davao City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,75000.0,10600,64400.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
8218,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Talisay,Regular Employee,No other source of income,Yes,No,0,30000.0,6700,23300.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,Yes
8219,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,Yes,No,0,44000.0,4000,40000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,4600,No
8251,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,Yes,No,0,20000.0,5000,15000.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
8252,Female,Filipino,Region IV‑A – CALABARZON,Batangas,Santo Tomas,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,62000.0,34000,28000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,5000,Yes
8284,Male,Filipino,Region XI – Davao Region,Davao del Sur,Davao City,Regular Employee,No other source of income,Yes,No,0,55000.0,17000,38000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Others,0,No
8285,Male,Filipino,NCR – National Capital Region,Metro Manila,Marikina,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,75000.0,13000,62000.0,6-12 months,Free,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,No
8286,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,55000.0,16750,38250.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Managerial/Officer,9000,No
8287,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,Yes,No,0,20300.0,4500,15800.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,No
8317,Male,Filipino,Region IV‑A – CALABARZON,Rizal,Antipolo,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,40000.0,10000,30000.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,3000,Yes
8318,Male,Filipino,Region IV‑A – CALABARZON,Rizal,Taytay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,39000.0,5500,33500.0,More than 2 years,Rented,1-5 years,Married,2-3,Yes,1-2 years,Others,0,No
8350,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,Yes,No,0,18000.0,5000,13000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,Yes
8351,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Probationary,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15000.0,2800,12200.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,No
8352,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,115000.0,19000,96000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
8383,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bago,Regular Employee,No other source of income,Yes,No,0,14238.0,2600,11638.0,More than 2 years,Others,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
8416,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,Yes,No,0,17000.0,2550,14450.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Others,3600,No
8417,Male,Filipino,NCR – National Capital Region,Metro Manila,Makati,Regular Employee,No other source of income,Yes,No,0,18000.0,5000,13000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
8449,Female,Filipino,Region III – Central Luzon,Tarlac,Tarlac City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,40000.0,8500,31500.0,More than 2 years,Owned,More than 5 years,Married,2-3,No,More than 5 years,Professional/Non-Officer/Skilled,0,No
8450,Male,Filipino,Region IV‑A – CALABARZON,Cavite,General Trias,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,33865.0,15000,18865.0,More than 2 years,Others,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0,No
8451,Female,Filipino,NCR – National Capital Region,Metro Manila,Taguig,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,28000.0,17000,11000.0,1-2 years,Rented,Less than a year,Married,2-3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,No
8452,Male,Filipino,NCR – National Capital Region,Metro Manila,Mandaluyong,Regular Employee,No other source of income,Yes,No,0,167112.0,29000,138112.0,More than 2 years,Rented,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Managerial/Officer,15000,Yes
8453,Male,Filipino,NCR – National Capital Region,Metro Manila,Pasig,Regular Employee,No other source of income,Yes,No,0,32901.0,10250,22651.0,More than 2 years,Others,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,No
8454,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Talisay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,270000.0,21000,249000.0,More than 2 years,Owned,Less than a year,Married,0-1,Yes,Less than 1 year,Professional/Managerial/Officer,0,No
8455,Male,Filipino,Region IV‑A – CALABARZON,Rizal,San Mateo,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,132000.0,2400,129600.0,1-2 years,Owned,1-5 years,Married,0-1,Yes,2-5 years,Professional/Managerial/Officer,0,Yes
8456,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,24000.0,5000,19000.0,More than 2 years,Others,1-5 years,Single,2-3,Yes,2-5 years,Others,0,No
8457,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Talisay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15000.0,50500,-35500.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,Yes
8483,Male,Filipino,NCR – National Capital Region,Metro Manila,Quezon City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,60000.0,15000,45000.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,Yes
8484,Male,Filipino,NCR – National Capital Region,Metro Manila,Quezon City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,26000.0,11000,15000.0,More than 2 years,Owned,1-5 years,Married,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
8486,Male,Filipino,Region III – Central Luzon,Bulacan,Meycauayan,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,100000.0,33000,67000.0,More than 2 years,Free,1-5 years,Single,0-1,Yes,1-2 years,Professional/Managerial/Officer,0,Yes
8487,Male,Filipino,Region IV‑A – CALABARZON,Rizal,San Fernando,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,365000.0,13000,352000.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,Yes
8488,Female,Filipino,NCR – National Capital Region,Metro Manila,Quezon City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,410000.0,27000,383000.0,More than 2 years,Rented,1-5 years,Married,0-1,Yes,2-5 years,Professional/Managerial/Officer,0,Yes
8489,Female,Filipino,Region VII – Central Visayas,Cebu,Cebu City,Regular Employee,No other source of income,Yes,No,0,76000.0,11100,64900.0,6-12 months,Rented,1-5 years,Single,0-1,Yes,1-2 years,Professional/Non-Officer/Skilled,0,Yes
8490,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Pulupandan,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,40000.0,27500,12500.0,1-2 years,Free,1-5 years,Married,2-3,No,1-2 years,Others,0,No
8491,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,Yes,No,0,41700.0,16000,25700.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,Yes
8492,Male,Filipino,Region VII – Central Visayas,Cebu,Cebu City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,105000.0,9100,95900.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Managerial/Officer,30000,No
8493,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Murcia,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,22000.0,9000,13000.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,Yes
8494,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Talisay,Regular Employee,No other source of income,Yes,No,0,21050.0,2200,18850.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
8495,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,27000.0,2800,24200.0,More than 2 years,Owned,More than 5 years,Married,2-3,No,More than 5 years,Others,1200,No
8496,Male,Filipino,Region III – Central Luzon,Bulacan,Meycauayan,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,55000.0,17500,37500.0,More than 2 years,Others,1-5 years,Married,0-1,Yes,2-5 years,Professional/Managerial/Officer,0,No
8497,Female,Filipino,NCR – National Capital Region,Metro Manila,Makati,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,79325.0,9000,70325.0,More than 2 years,Others,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Managerial/Officer,0,No
8498,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Victorias,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,17000.0,1000,16000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,No
8499,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Talisay,Regular Employee,No other source of income,Yes,No,0,15000.0,2500,12500.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Others,0,No
8501,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Cadiz,Regular Employee,No other source of income,Yes,No,0,16000.0,1600,14400.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,No
8502,Male,Filipino,Region III – Central Luzon,Bulacan,Meycauayan,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,55000.0,28000,27000.0,More than 2 years,Rented,1-5 years,Married,2-3,Yes,2-5 years,Professional/Managerial/Officer,0,Yes
8516,Male,Filipino,NCR – National Capital Region,Metro Manila,Makati,Probationary,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,30000.0,19000,11000.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,Yes
8548,Female,Filipino,NCR – National Capital Region,Metro Manila,Makati,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,362000.0,40000,322000.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,Yes
8581,Male,Filipino,Region III – Central Luzon,Pampanga,Arayat,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,21000.0,6400,14600.0,More than 2 years,Others,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,4000,No
8582,Male,Filipino,NCR – National Capital Region,Metro Manila,Makati,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,0,20000.0,More than 2 years,Rented,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,No
8614,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,3400,16600.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,1-2 years,Others,0,Yes
8647,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,210000.0,6500,203500.0,More than 2 years,Others,Less than a year,Married,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,10000,No
8648,Male,Filipino,Region III – Central Luzon,Bulacan,Meycauayan,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,40000.0,28000,12000.0,More than 2 years,Free,1-5 years,Married,2-3,Yes,1-2 years,Professional/Managerial/Officer,0,Yes
8680,Female,Filipino,Region III – Central Luzon,Bulacan,Marilao,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,40000.0,39000,1000.0,More than 2 years,Owned,1-5 years,Separated,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,No
