id,gender,citizenship,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,salary,business_net_income,commission,other_income,incentive_commission,other_gig_work_salary,other_income_pension_remittance,total_cash_inflow,miscellaneous,clothing,rental_expenses,salaries_helper,transportation,utilities,household_premium,loan_payments,fuel_lpg,medical_expenses,food_expenses,other_expenses,education_expenses,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank
2575,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,50000.0,0,0,20000.0,0,0,0,70000.0,0,1000,10000,0,0,500,0,0,0,0,6000,0,0,17500,52500.0,More than 2 years,Others,More than 5 years,Married,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,No
2641,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,20000,5000,5000.0,0,0,0,50000.0,0,0,0,0,0,3000,0,0,0,0,6000,0,0,9000,41000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,No
2642,Female,Filipino,Probationary,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,20000,0,10000.0,0,0,0,50000.0,500,500,0,0,0,2000,0,0,0,0,3000,0,1000,7000,43000.0,More than 2 years,Owned,Less than a year,Married,more than 3,Yes,Less than 1 year,Others,0,Yes
2707,Male,Filipino,Probationary,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,12000.0,0,0,0.0,0,0,0,12000.0,100,500,0,0,0,400,0,0,0,0,3000,0,0,4000,8000.0,More than 2 years,Free,More than 5 years,Married,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,No
2740,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,887417.0,0,0,0.0,0,0,0,887417.0,4000,0,0,0,0,1500,0,0,0,0,3500,0,2500,11500,875917.0,More than 2 years,Free,Less than a year,Single,2-3,Yes,Less than 1 year,Others,0,No
2773,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,40000,10000,60000.0,0,0,0,130000.0,3000,2000,0,0,0,3000,0,0,0,0,15000,0,0,23000,107000.0,More than 2 years,Owned,More than 5 years,Married,2-3,No,More than 5 years,Professional/Managerial/Officer,0,Yes
2806,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,15000.0,0,0,0.0,0,0,0,15000.0,0,0,0,0,0,0,0,0,0,0,3000,0,0,3000,12000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,1401,Yes
2839,Male,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,50000.0,30000,20000,15000.0,0,0,0,115000.0,1000,1000,1500,0,0,1500,0,0,0,0,5000,0,3500,13500,101500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
2872,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,49092.0,0,0,49092.0,0,0,0,98184.0,1000,500,0,0,0,1700,0,0,0,0,3000,0,0,6200,91984.0,More than 2 years,Owned,Less than a year,Married,2-3,No,Less than 1 year,Others,0,Yes
2873,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,49092.0,0,0,49092.0,0,0,0,98184.0,1000,500,0,0,0,1700,0,0,0,0,3000,0,0,6200,91984.0,More than 2 years,Owned,Less than a year,Married,2-3,No,Less than 1 year,Others,0,Yes
2874,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,18000.0,0,0,0.0,0,0,0,18000.0,2000,2000,0,0,0,2000,0,0,0,0,5000,0,7000,18000,0.0,More than 2 years,Owned,Less than a year,Single,0-1,Yes,Less than 1 year,Others,0,No
2905,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,84104.0,0,0,0.0,0,0,0,84104.0,4000,2000,0,0,0,9500,0,0,0,0,10000,0,10000,35500,48604.0,Less than 6 months,Owned,Less than a year,Married,2-3,,Less than 1 year,Professional/Managerial/Officer,0,Yes
2938,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,110000.0,0,0,0.0,0,0,0,110000.0,0,0,0,0,0,1300,0,0,0,0,15000,0,10000,26300,83700.0,More than 2 years,Owned,More than 5 years,Married,2-3,,More than 5 years,Professional/Non-Officer/Skilled,0,Yes
2971,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,185000.0,0,0,100000.0,0,0,0,285000.0,5000,2000,0,0,0,15000,0,0,0,0,30000,0,10000,62000,223000.0,More than 2 years,Owned,Less than a year,Married,more than 3,Yes,Less than 1 year,Professional/Managerial/Officer,20000,Yes
3004,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,22200.0,0,0,0.0,0,0,0,22200.0,2000,2000,0,0,0,0,0,0,0,0,3000,0,0,7000,15200.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,Yes
3005,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,30692.0,0,3000,0.0,0,0,0,33692.0,2000,0,1500,0,0,1500,0,0,0,0,3000,0,0,8000,25692.0,More than 2 years,Rented,1-5 years,Married,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,Yes
3006,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,25137.0,0,0,0.0,0,0,0,25137.0,0,0,2800,0,0,2000,0,0,0,0,3000,0,0,7800,17337.0,More than 2 years,Rented,Less than a year,Single,0-1,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,No
3037,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,68000.0,0,0,10000.0,0,0,0,78000.0,5000,0,0,0,0,5000,0,0,0,0,15000,0,0,25000,53000.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,No
3070,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,248000.0,0,0,0.0,0,0,0,248000.0,0,5000,0,0,0,3000,0,0,0,0,10000,0,35000,53000,195000.0,More than 2 years,Others,More than 5 years,Married,0-1,,More than 5 years,Others,0,Yes
3103,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,50000.0,0,0,0.0,0,0,0,50000.0,1000,0,0,0,0,5000,0,0,0,0,7500,0,0,13500,36500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,Yes
3104,Male,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,110000.0,0,0,0.0,0,0,0,110000.0,2000,1500,0,0,0,3000,0,0,0,0,3000,0,3000,12500,97500.0,More than 2 years,Owned,More than 5 years,Separated,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
3136,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15000.0,0,3500,0.0,0,0,0,18500.0,400,600,0,0,0,0,0,0,0,0,3000,0,0,4000,14500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,No
3169,Male,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,50000.0,5000,10000,10000.0,0,0,0,75000.0,0,1000,0,0,0,2000,0,0,0,0,3500,0,0,6500,68500.0,6-12 months,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,Yes
3235,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,41750.0,0,0,0.0,0,0,0,41750.0,2000,0,0,0,0,500,0,0,0,0,7000,0,0,9500,32250.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,4000,No
3236,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,7000.0,13000,25000,46000.0,0,0,0,91000.0,5000,0,0,0,0,2300,0,0,0,0,6000,0,0,13300,77700.0,More than 2 years,Owned,1-5 years,Single,2-3,No,1-2 years,Others,0,No
3268,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,20000,20000,0.0,0,0,0,60000.0,1500,1000,3500,0,0,2000,0,0,0,0,5000,0,3000,16000,44000.0,More than 2 years,Rented,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0,No
3270,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,31000.0,0,12000,0.0,0,0,0,43000.0,0,0,0,0,0,2000,0,0,0,0,2000,0,500,4500,38500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Others,0,Yes
3301,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,40000.0,0,15000,0.0,0,0,0,55000.0,0,3000,5000,0,0,3000,0,0,0,0,10000,0,2500,23500,31500.0,More than 2 years,Owned,1-5 years,Married,more than 3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
3367,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,27000.0,0,6000,0.0,0,0,0,33000.0,0,3000,0,0,0,1000,0,0,0,0,8000,0,2000,14000,19000.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,0,Yes
3368,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,25000.0,0,10000,0.0,0,0,0,35000.0,5000,1000,0,0,0,500,0,0,0,0,2000,0,1000,9500,25500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Others,0,No
3372,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,30000.0,0,0,0.0,0,0,0,30000.0,0,500,0,0,0,4000,0,0,0,0,1500,0,0,6000,24000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,No
3373,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,30.0,1300,1500,100.0,0,0,0,2930.0,0,1,0,0,0,1000,0,0,0,0,300,0,4,1305,1625.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
3375,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15000.0,0,0,0.0,0,0,0,15000.0,2000,500,0,0,0,1500,0,0,0,0,6000,0,0,10000,5000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,No
3376,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,32000.0,100,1000,0.0,0,0,0,33100.0,0,0,0,0,0,700,0,0,0,0,100,0,0,800,32300.0,More than 2 years,Others,1-5 years,Married,0-1,No,2-5 years,Others,0,No
3377,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,18000.0,0,10000,0.0,0,0,0,28000.0,2000,500,0,0,0,1500,0,0,0,0,5000,0,2000,11000,17000.0,More than 2 years,Others,1-5 years,Single,2-3,Yes,2-5 years,Others,0,No
3378,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,30000.0,0,0,0.0,0,0,0,30000.0,0,0,0,0,0,1500,0,0,0,0,6000,0,0,7500,22500.0,More than 2 years,Owned,1-5 years,Married,2-3,No,2-5 years,Others,0,No
3379,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,25000.0,0,0,0.0,0,0,0,25000.0,0,0,0,0,0,400,0,0,0,0,8000,0,0,8400,16600.0,More than 2 years,Owned,1-5 years,Married,0-1,No,1-2 years,Others,0,No
3380,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,0,0,0.0,0,0,0,20000.0,3000,1000,0,0,0,1700,0,0,0,0,3000,0,1000,9700,10300.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,0,No
3381,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,30000.0,30000,30000,2000.0,0,0,0,92000.0,0,2000,10000,0,0,4000,0,0,0,0,10000,0,3000,29000,63000.0,6-12 months,Rented,1-5 years,Single,2-3,Yes,1-2 years,Others,0,No
3382,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15000.0,0,8000,0.0,0,0,0,23000.0,0,0,7000,0,0,0,0,0,0,0,1001,0,0,8001,14999.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Others,0,No
3383,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,1900.0,1300,0,0.0,0,0,0,3200.0,2500,600,0,0,0,1200,0,0,0,0,12400,0,2000,18700,-15500.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Others,0,No
3384,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,30000.0,0,11000,0.0,0,0,0,41000.0,0,500,0,0,0,300,0,0,0,0,5000,0,1000,6800,34200.0,More than 2 years,Owned,1-5 years,Married,more than 3,Yes,2-5 years,Others,0,No
3385,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,30000.0,0,0,0.0,0,0,0,30000.0,2000,600,0,0,0,1000,0,0,0,0,2000,0,1500,7100,22900.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,0,No
3386,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,15000.0,0,10000,0.0,0,0,0,25000.0,0,500,0,0,0,300,0,0,0,0,2000,0,1000,3800,21200.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Others,0,No
3387,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,25000.0,0,0,0.0,0,0,0,25000.0,1000,1000,3000,0,0,850,0,0,0,0,2000,0,2000,9850,15150.0,More than 2 years,Rented,1-5 years,Married,0-1,Yes,2-5 years,Others,0,No
3388,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,35000.0,20000,15000,0.0,0,0,0,70000.0,0,0,0,0,0,3000,0,0,0,0,10000,0,0,13000,57000.0,More than 2 years,Free,1-5 years,Married,0-1,Yes,2-5 years,Others,8000,No
3400,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,15.0,0,0,0.0,0,0,0,15.0,0,500,0,0,0,0,0,0,0,0,1000,0,1000,2500,-2485.0,More than 2 years,Owned,1-5 years,Married,more than 3,Yes,2-5 years,Others,0,No
3466,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,24000.0,0,0,0.0,0,0,0,24000.0,0,0,0,0,0,5500,0,0,0,0,4500,0,0,10000,14000.0,More than 2 years,Owned,1-5 years,Married,0-1,No,2-5 years,Others,0,No
3467,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,50000.0,40000,0,0.0,0,0,0,90000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000.0,More than 2 years,Others,1-5 years,Married,0-1,No,2-5 years,Others,0,Yes
3468,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,11000.0,0,0,8000.0,0,0,0,19000.0,0,0,2800,0,0,700,0,0,0,0,4000,0,1000,8500,10500.0,More than 2 years,Rented,1-5 years,Single,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,Yes
3470,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,30000.0,0,5000,0.0,0,0,0,35000.0,3000,1000,0,0,0,500,0,0,0,0,10000,0,2000,16500,18500.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,200,No
3471,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,15000,0,0.0,0,0,0,35000.0,0,0,3000,0,0,3000,0,0,0,0,3000,0,0,9000,26000.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,6000,Yes
3472,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,30000.0,0,0,0.0,0,0,0,30000.0,300,500,0,0,0,4000,0,0,0,0,1500,0,0,6300,23700.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,No
3474,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,2000,3000,5000.0,0,0,0,30000.0,2000,2000,0,0,0,700,0,0,0,0,2000,0,2000,8700,21300.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Others,0,No
3476,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,32000.0,0,3000,0.0,0,0,0,35000.0,0,0,4000,0,0,3000,0,0,0,0,15000,0,5000,27000,8000.0,More than 2 years,Rented,1-5 years,Single,more than 3,Yes,2-5 years,Professional/Non-Officer/Skilled,7400,No
3477,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,26000.0,0,5000,0.0,0,0,0,31000.0,0,500,0,0,0,3500,0,0,0,0,6000,0,0,10000,21000.0,6-12 months,Owned,Less than a year,Single,0-1,No,Less than 1 year,Others,0,Yes
3478,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,0,3000,0.0,0,0,0,23000.0,10000,0,6000,0,0,1500,0,0,0,0,4000,0,0,21500,1500.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
3479,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,10000,0,0.0,0,0,0,30000.0,0,0,0,0,0,800,0,0,0,0,2000,0,2000,4800,25200.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
3480,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,25000.0,0,0,0.0,0,0,0,25000.0,1000,0,0,0,0,1100,0,0,0,0,5000,0,600,7700,17300.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,170,Yes
3481,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,0,0,0.0,0,0,0,20000.0,0,0,0,0,0,5000,0,0,0,0,5000,0,2000,12000,8000.0,More than 2 years,Others,1-5 years,Married,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,5000,Yes
3482,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,25000.0,0,0,0.0,0,0,0,25000.0,1000,0,0,0,0,1000,0,0,0,0,6000,0,1000,9000,16000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,2000,No
3483,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,0,0,0.0,0,0,0,20000.0,0,0,0,0,0,3000,0,0,0,0,4000,0,1500,8500,11500.0,More than 2 years,Owned,Less than a year,Single,0-1,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,No
3484,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,30000.0,0,0,0.0,0,0,0,30000.0,0,0,0,0,0,0,0,0,0,0,15000,0,2800,17800,12200.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
3485,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,25000.0,0,4500,0.0,0,0,0,29500.0,0,0,0,0,0,3000,0,0,0,0,4000,0,500,7500,22000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,2300,No
3486,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,15000.0,9000,10000,5000.0,0,0,0,39000.0,100,100,0,0,0,500,0,0,0,0,2000,0,200,2900,36100.0,More than 2 years,Owned,1-5 years,Single,more than 3,Yes,1-2 years,Others,1000,No
3487,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,120000.0,25000,4000,0.0,0,0,0,149000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,No
